+--------+-------------------+-------------------------------+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-----------------------+-------+-------+
| commit |        user       |        changed_objects        |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         pred                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |         score         | top 3 | top 5 |
|  944   |        nico       |            [5, 108]           |                    [(9, 0.769586983729662), (10, 0.6946524064171123), (25, 0.6748478701825558), (8, 0.6715907415597817), (34, 0.6607843137254902), (101, 0.6509803921568628), (142, 0.6431372549019607), (104, 0.6403585434173669), (118, 0.6352941176470588), (139, 0.6176470588235294), (140, 0.6137254901960784), (11, 0.5883107088989441), (22, 0.5800676132521975), (7, 0.5630148290471968), (26, 0.5500365569956797), (18, 0.5078677702236674), (78, 0.48854940034266126), (28, 0.48024417314095447), (74, 0.4744159864902899), (141, 0.47366946778711483), (62, 0.45894236482471773), (15, 0.44165181224004746), (23, 0.4019607843137255), (120, 0.3588235294117647), (24, 0.3235595776772247), (79, 0.31204481792717087), (5, 0.17937254901960786), (17, 0.12663788908988835), (16, 0.1056983344769509), (31, 0.09560227060071112), (30, 0.0892277165373042), (75, 0.0892277165373042), (35, 0.08641857591392867), (103, 0.08552221737051131), (32, 0.08516208179984613), (102, 0.06732026143790851), (6, 0.06030815295365231), (13, 0.05198885492691244), (20, 0.03524213503004595), (121, 0.03333333333333333), (12, 0.03179672717443287), (119, 0.029411764705882356), (33, 0.028935603934044457), (95, 0.018071236978354437), (67, 0.016958808974279), (68, 0.016958808974279), (69, 0.016746719896866488), (70, 0.016746719896866488), (27, 0.016322541742041462), (100, 0.01414966835090346), (66, 0.010228099723452478), (108, 0.00784313725490196), (144, 0.002570540411286466)]                     |  0.011929454016940707 |   0   |   0   |
|  945   |        nico       |             [108]             |                       [(9, 0.7430672268907563), (10, 0.6825411378661391), (8, 0.6287310924369748), (142, 0.6131372549019607), (34, 0.6007843137254902), (101, 0.5909803921568628), (139, 0.5823529411764706), (140, 0.580392156862745), (25, 0.574839095943721), (104, 0.5736897040184895), (11, 0.5503986209868562), (22, 0.5359714795008912), (7, 0.5343358395989973), (18, 0.5194037129021649), (141, 0.5165266106442576), (78, 0.5052118912080962), (26, 0.47860626484096175), (62, 0.4759545923632611), (15, 0.46320949432404546), (118, 0.4352941176470588), (28, 0.38020890599230345), (74, 0.3743977591036415), (23, 0.34196078431372545), (79, 0.3349019607843137), (120, 0.31596638655462184), (24, 0.2835408616001145), (108, 0.26498599439775905), (121, 0.2333333333333333), (12, 0.23179627783316714), (119, 0.22941176470588234), (5, 0.21413116970926302), (102, 0.1873117455451236), (100, 0.16414921900963775), (31, 0.1489340312396145), (17, 0.14694378403251784), (13, 0.13769999525233823), (20, 0.1352401129943503), (33, 0.12893403123961447), (16, 0.12769541375872384), (6, 0.126973246925889), (30, 0.12636922565636427), (75, 0.12636922565636427), (35, 0.1235609837155201), (103, 0.1205217680292456), (95, 0.10378507335137444), (32, 0.07849451645064805), (69, 0.034927414725520405), (70, 0.034927414725520405), (67, 0.03410031809333903), (68, 0.03410031809333903), (27, 0.016321867730142905), (66, 0.010227650382186773), (144, 0.0025686870492878005)]                       |  0.01602070634507893  |   0   |   0   |
|  951   |        nico       | [5, 9, 74, 24, 118, 101, 120] |              [(9, 0.7024198308085776), (10, 0.6671867686066468), (142, 0.5799793601651186), (8, 0.5792657646613021), (141, 0.5450980392156863), (140, 0.5431372549019607), (139, 0.5426470588235295), (34, 0.5274509803921569), (101, 0.5176470588235295), (18, 0.5078503994190269), (11, 0.5039750445632798), (62, 0.49090196078431375), (104, 0.49034350582338193), (78, 0.4885207247455944), (7, 0.48799745824255625), (15, 0.46815686274509805), (22, 0.4573856209150327), (25, 0.4347878255779924), (26, 0.3500246329687654), (79, 0.31204481792717087), (5, 0.20963341858482523), (120, 0.1588235294117647), (17, 0.12662538699690404), (108, 0.10784313725490195), (16, 0.10567801857585139), (23, 0.10196078431372549), (31, 0.09559133126934985), (30, 0.08921833996756597), (75, 0.08921833996756597), (35, 0.08641545039068259), (103, 0.08551909184726524), (32, 0.08515583075335398), (24, 0.08343137254901961), (28, 0.08001041124414368), (74, 0.07429193899782136), (102, 0.06726179289607218), (6, 0.06029721362229103), (13, 0.05196697626418988), (118, 0.03529411764705882), (20, 0.035228070175438594), (121, 0.03333333333333333), (12, 0.03179360165118679), (119, 0.029411764705882356), (33, 0.02892466460268318), (95, 0.01806811145510836), (67, 0.016949432404540762), (68, 0.016949432404540762), (69, 0.01673890608875129), (70, 0.01673890608875129), (27, 0.016317853457172342), (100, 0.01414654282765738), (66, 0.010224974200206398), (144, 0.0025577992390986245)]               |  0.14509507267811023  |   1   |   1   |
|  952   |        nico       |              [24]             |                      [(10, 0.6792776057791537), (9, 0.6533206831119545), (25, 0.6202340483337639), (11, 0.6148459383753501), (141, 0.611764705882353), (142, 0.5951372549019608), (15, 0.5950414781297133), (18, 0.5872597314787984), (101, 0.5862745098039216), (8, 0.5768341941716554), (34, 0.5750700280112044), (74, 0.5634581105169341), (118, 0.553501400560224), (62, 0.5502865761689291), (7, 0.539131389232809), (22, 0.5370853206147324), (24, 0.5323529411764706), (23, 0.5219607843137255), (104, 0.5117699612678092), (120, 0.5088235294117647), (121, 0.4833333333333333), (28, 0.47997936016511866), (140, 0.4572037510656436), (139, 0.45401069518716575), (26, 0.45002295232474254), (78, 0.4242310173280669), (5, 0.4094213295074127), (119, 0.40441176470588236), (102, 0.3672536530535781), (79, 0.35490196078431374), (6, 0.27458137829264195), (13, 0.20196387703346322), (30, 0.19635986886868312), (75, 0.19635986886868312), (35, 0.19355786478629308), (17, 0.1901074869756593), (103, 0.18837579195716142), (12, 0.18179315890394013), (16, 0.17567514071874807), (31, 0.14892311498731986), (20, 0.1443169869037377), (33, 0.13801402407822894), (32, 0.09848827859219399), (27, 0.09131718933630234), (100, 0.08081276674707738), (95, 0.06806766870786168), (108, 0.06784313725490196), (69, 0.032527272904845146), (70, 0.032527272904845146), (67, 0.031948104162800764), (68, 0.031948104162800764), (66, 0.010224531452959732), (144, 0.0025560224089635855)]                      |  0.028657349807997074 |   0   |   0   |
|  953   |        nico       |          [62, 24, 15]         |                       [(10, 0.6893738140417458), (9, 0.6823529411764706), (25, 0.6747712418300653), (8, 0.6715686274509803), (101, 0.6529411764705882), (141, 0.6450980392156862), (142, 0.6431372549019607), (104, 0.6403392817801278), (118, 0.6392156862745098), (121, 0.6333333333333333), (74, 0.6296918767507003), (27, 0.6163165266106443), (11, 0.6103386809269161), (18, 0.6033000915353857), (15, 0.5869716775599129), (22, 0.563467492260062), (7, 0.5629926049043696), (26, 0.5500212772922191), (120, 0.5463235294117647), (140, 0.5431372549019607), (139, 0.5426470588235295), (34, 0.5107843137254902), (78, 0.4885127635960044), (28, 0.4799488491048593), (62, 0.46971677559912856), (23, 0.4019607843137255), (79, 0.39775910364145656), (5, 0.36773618538324415), (102, 0.3672455648926237), (24, 0.3592760180995475), (33, 0.268921568627451), (31, 0.22892156862745097), (32, 0.21848739495798317), (6, 0.21029411764705883), (30, 0.1749299719887955), (75, 0.1749299719887955), (17, 0.1746218487394958), (35, 0.17212885154061625), (103, 0.16551820728291317), (16, 0.15567226890756303), (13, 0.051960784313725486), (20, 0.03522408963585434), (12, 0.03179271708683473), (119, 0.029411764705882356), (95, 0.0180672268907563), (67, 0.016946778711484593), (68, 0.016946778711484593), (69, 0.016736694677871148), (70, 0.016736694677871148), (100, 0.014145658263305324), (66, 0.010224089635854342), (108, 0.00784313725490196), (144, 0.002554256123814511)]                       |   0.0745900212143068  |   0   |   0   |
|  955   |        nico       |           [102, 31]           |                        [(10, 0.6878493674610179), (9, 0.6815533980582524), (25, 0.6740505425471159), (8, 0.6708785223774567), (101, 0.6524271844660194), (118, 0.6388349514563106), (74, 0.6343446601941748), (121, 0.6330097087378641), (11, 0.6162621359223301), (18, 0.6144315318645321), (22, 0.5954368932038835), (142, 0.5881729920564872), (7, 0.5800275607717515), (28, 0.5791469587586092), (141, 0.5646601941747573), (120, 0.558252427184466), (15, 0.5500856653340948), (62, 0.5438106796116504), (104, 0.5308634453504762), (23, 0.5295423023578363), (26, 0.5162086920935441), (34, 0.4965578111209179), (27, 0.4961629114001343), (102, 0.49517275778033487), (78, 0.47450684024713147), (140, 0.4635922330097087), (139, 0.45958099131323454), (79, 0.44260422615648204), (5, 0.3872399445214979), (6, 0.33244720515282883), (33, 0.3286519712605076), (24, 0.32349514563106796), (31, 0.2786519712605076), (119, 0.269126213592233), (30, 0.22238864404527153), (75, 0.22238864404527153), (35, 0.2196083220489759), (32, 0.21831430257881987), (103, 0.21174614805316397), (17, 0.20410433331297959), (16, 0.18848588467566305), (12, 0.15148724837678856), (13, 0.1181453664692353), (100, 0.11401152022144878), (20, 0.10989650119069426), (95, 0.08456168203374652), (67, 0.016791842217744397), (68, 0.016791842217744397), (69, 0.016582198611874377), (70, 0.016582198611874377), (66, 0.01012802507581771), (108, 0.007766990291262136), (144, 0.00253171807429046)]                        |  0.03861409813282782  |   0   |   0   |
|  957   |        nico       |              [5]              |                         [(10, 0.6871567267683772), (9, 0.6815533980582524), (25, 0.6740344412160726), (8, 0.670873786407767), (102, 0.6640776699029126), (101, 0.6524271844660194), (141, 0.6446601941747573), (142, 0.6427184466019418), (104, 0.6399501930919984), (118, 0.6388349514563106), (121, 0.6330097087378641), (74, 0.6218446601941747), (27, 0.6161615956452858), (62, 0.6017652250661959), (18, 0.5972839156213828), (15, 0.5912621359223301), (139, 0.5774757281553398), (140, 0.5760922330097087), (34, 0.5744798890429957), (11, 0.5643390589992532), (7, 0.5547596437767226), (78, 0.5524211541940541), (22, 0.5449607027276929), (120, 0.5296809986130374), (26, 0.5295387141960102), (32, 0.5183125482390218), (28, 0.3790894998776209), (79, 0.377445855115758), (24, 0.35016181229773463), (5, 0.3430003131850924), (31, 0.329126213592233), (23, 0.30097087378640774), (33, 0.178648901165861), (17, 0.15410082463338343), (6, 0.14543114804519525), (30, 0.1382231166079726), (75, 0.1382231166079726), (35, 0.13544454895147506), (16, 0.1334077193032033), (103, 0.130792889930884), (13, 0.051472559613275376), (20, 0.034892553926148595), (12, 0.031486371206889546), (119, 0.02912621359223301), (95, 0.017894138197180807), (67, 0.016789210708047283), (68, 0.016789210708047283), (69, 0.01658000568712678), (70, 0.01658000568712678), (100, 0.014010643051549742), (66, 0.010127147905918673), (108, 0.007766990291262136), (144, 0.0025282578367451527)]                         |  0.017790671025134274 |   0   |   0   |
|  958   |        nico       |              [5]              |                          [(10, 0.6868392664509169), (9, 0.6815533980582524), (25, 0.6740264783759929), (8, 0.6708714356237805), (102, 0.6640776699029126), (34, 0.6601941747572815), (101, 0.6524271844660194), (141, 0.6446601941747573), (142, 0.6427184466019418), (104, 0.6399481239980546), (118, 0.6388349514563106), (78, 0.6381315939763744), (121, 0.6330097087378641), (12, 0.6314859339968144), (119, 0.629126213592233), (139, 0.6174757281553398), (74, 0.6172992056487202), (140, 0.6135922330097087), (62, 0.6017652250661959), (18, 0.5972815533980583), (15, 0.5912621359223301), (11, 0.5634843581445523), (7, 0.5547572815533981), (22, 0.5447392187852788), (26, 0.5295370668038321), (120, 0.5197908887229276), (24, 0.45849514563106797), (32, 0.41831167381887163), (28, 0.37906148867313916), (79, 0.377445855115758), (31, 0.329126213592233), (100, 0.31401020584147465), (108, 0.30776699029126214), (23, 0.30097087378640774), (5, 0.24120819848975186), (20, 0.18489058648081078), (33, 0.17864737093059826), (13, 0.1714694991427499), (95, 0.1678937009871057), (17, 0.15409907579308316), (6, 0.14542961780993252), (30, 0.1382218049777474), (75, 0.1382218049777474), (35, 0.13544411174139998), (16, 0.13340487743771537), (103, 0.13079245272080892), (69, 0.03593375137161653), (70, 0.03593375137161653), (67, 0.03496971725964026), (68, 0.03496971725964026), (27, 0.016160939830173172), (66, 0.010126710695843604), (144, 0.002526542894452961)]                           |  0.011423859696978357 |   0   |   0   |
|  959   |        nico       |              [5]              |                         [(10, 0.6865389661506166), (9, 0.6815533980582524), (25, 0.674018573237653), (8, 0.6708690961962384), (102, 0.6640776699029126), (34, 0.6601941747572815), (101, 0.6524271844660194), (141, 0.6446601941747573), (142, 0.6427184466019418), (104, 0.6399460625674217), (118, 0.6388349514563106), (78, 0.6381277717847297), (121, 0.6330097087378641), (12, 0.6314854976994952), (119, 0.629126213592233), (139, 0.6174757281553398), (74, 0.6172992056487202), (140, 0.6135922330097087), (62, 0.6063106796116504), (18, 0.6027337480686172), (15, 0.5989544436146378), (11, 0.5793573740175683), (7, 0.5622549307694116), (22, 0.5611944689614592), (26, 0.5495354248575784), (120, 0.5197908887229276), (24, 0.48349514563106794), (28, 0.47903394046377273), (100, 0.41400976954415547), (108, 0.4077669902912621), (23, 0.4009708737864078), (79, 0.3972260748959778), (31, 0.3624595469255663), (32, 0.36116794408137615), (20, 0.2748886231428745), (33, 0.26864584388998114), (95, 0.25789326468978657), (13, 0.25146644506151566), (6, 0.20971380505502968), (30, 0.17448423234952612), (75, 0.17448423234952612), (17, 0.17409733060380644), (35, 0.17170741170781706), (103, 0.16507773070920403), (16, 0.15514117193992338), (5, 0.13009708737864076), (69, 0.05407782191864118), (70, 0.05407782191864118), (67, 0.05208070783292338), (68, 0.05208070783292338), (27, 0.016160285384194416), (66, 0.010126274398524433), (144, 0.0025248379518242802)]                         |  0.00586788305960904  |   0   |   0   |
|  960   |        nico       |              [5]              |                              [(10, 0.6862544711292795), (9, 0.6815533980582524), (25, 0.6740107251761243), (8, 0.6708667680430459), (102, 0.6640776699029126), (34, 0.6601941747572815), (101, 0.6524271844660194), (141, 0.6446601941747573), (142, 0.6427184466019418), (104, 0.6399440087576045), (118, 0.6388349514563106), (78, 0.6381239731142644), (121, 0.6330097087378641), (12, 0.6314850623120767), (119, 0.629126213592233), (74, 0.6218446601941747), (139, 0.6174757281553398), (140, 0.6135922330097087), (62, 0.6101568334578044), (18, 0.6072768631865296), (15, 0.6055478502080444), (11, 0.5919517910947439), (22, 0.5743257820927723), (7, 0.568870238400693), (26, 0.5638195026160036), (120, 0.5296809986130374), (28, 0.5290068438643959), (24, 0.5034951456310679), (100, 0.46400933415673684), (23, 0.4609708737864078), (108, 0.4577669902912621), (79, 0.41436893203883496), (31, 0.389126213592233), (20, 0.33488666389949073), (33, 0.328644320034016), (32, 0.3183099304493961), (95, 0.31789282930236795), (13, 0.3086062544924425), (6, 0.25971228119906453), (30, 0.20591149761584174), (75, 0.20591149761584174), (35, 0.20313554774896989), (103, 0.19507729532178542), (17, 0.1925571275156705), (16, 0.1751383419217024), (5, 0.13009708737864076), (69, 0.0711221879955492), (70, 0.0711221879955492), (67, 0.06821385545218017), (68, 0.06821385545218017), (27, 0.016159632303066503), (66, 0.010125839011105824), (144, 0.002523142921652743)]                              |  0.005657887029117043 |   0   |   0   |
|  963   |        nico       |              [5]              |                                               [(10, 0.6847560975609757), (9, 0.6807692307692308), (25, 0.6732967032967032), (8, 0.6701877070298122), (102, 0.6634615384615384), (34, 0.6596153846153846), (101, 0.6519230769230769), (141, 0.6442307692307692), (142, 0.6423076923076922), (104, 0.639564479638009), (118, 0.6384615384615384), (78, 0.6377579737335834), (121, 0.6326923076923077), (12, 0.6311850311850311), (119, 0.6288461538461538), (74, 0.625), (139, 0.6173076923076923), (140, 0.6134615384615384), (62, 0.612912087912088), (18, 0.6105746172292935), (15, 0.6103846153846154), (11, 0.6000437062937063), (22, 0.5838578088578088), (26, 0.5740621447518), (7, 0.5740361556908319), (28, 0.5581999999999999), (120, 0.5376923076923077), (24, 0.519055944055944), (23, 0.5), (100, 0.49387733887733887), (108, 0.48769230769230765), (79, 0.4288461538461539), (31, 0.41066433566433563), (20, 0.3774205524205524), (33, 0.37123552123552117), (95, 0.3605806355806355), (13, 0.350987525987526), (6, 0.2991476091476092), (32, 0.2848059598059598), (30, 0.2329781704781705), (75, 0.2329781704781705), (35, 0.23022349272349274), (103, 0.22111715788186379), (17, 0.20914183414183413), (16, 0.1930873180873181), (5, 0.12884615384615386), (69, 0.08701235171823407), (70, 0.08701235171823407), (67, 0.0832986832986833), (68, 0.0832986832986833), (27, 0.01600831600831601), (66, 0.010031185031185032), (144, 0.002499445799157615)]                                               |  0.005459944729328372 |   0   |   0   |
|  964   |      wlangfor     |              [5]              |                   [(9, 0.6974358974358975), (10, 0.675), (102, 0.6708689458689459), (34, 0.6611450213266656), (101, 0.6538351228121783), (118, 0.6434905520011902), (31, 0.6337844254510921), (62, 0.6131605351170569), (74, 0.6077245895591219), (15, 0.5986850106415323), (18, 0.5891025641025641), (11, 0.5189560439560439), (22, 0.5131868131868131), (120, 0.5032337643236304), (32, 0.4973076923076923), (24, 0.43131868131868123), (95, 0.21772306094736), (5, 0.1817873303167421), (23, 0.10650095602294456), (28, 0.0828920041536864), (25, 0.07842279734803101), (7, 0.07681524083393243), (8, 0.07172298106877546), (6, 0.05914609793114467), (79, 0.05509225976515697), (16, 0.054622973080917014), (17, 0.053584551481747754), (13, 0.050984503554597015), (26, 0.049946081955427754), (141, 0.048799824267113996), (30, 0.045476875149772354), (75, 0.045476875149772354), (103, 0.04464613787043695), (142, 0.044384535506030845), (35, 0.042723060947360024), (104, 0.03929227574087387), (78, 0.03819993609713236), (121, 0.0349867627592293), (20, 0.03456146657081237), (12, 0.031184599408898474), (119, 0.029610972201794386), (33, 0.028376867161913896), (139, 0.018553798226695423), (67, 0.0166307213036185), (68, 0.0166307213036185), (69, 0.01642303698378465), (70, 0.01642303698378465), (27, 0.016007668344116942), (140, 0.014499960060707726), (100, 0.01387690710120617), (108, 0.010184519530313924), (66, 0.010030753255052321), (144, 0.002130761242910776)]                    |  0.01607799993557888  |   0   |   0   |
|  968   |      wlangfor     |              [5]              |            [(9, 0.6935309973045821), (10, 0.6735849056603773), (102, 0.669322974472808), (34, 0.6600085926032007), (101, 0.6528409294332462), (118, 0.642726252127621), (31, 0.633007769145394), (62, 0.6095317959468903), (74, 0.606358939802336), (15, 0.5944031510069246), (18, 0.5880503144654088), (11, 0.5172506738544475), (22, 0.5115902964959569), (120, 0.5020755693413314), (32, 0.4969811320754717), (24, 0.42971440916853554), (95, 0.21739478254082845), (5, 0.12641509433962264), (23, 0.10456482045039563), (28, 0.08144426450215606), (25, 0.07705020389846051), (7, 0.07542096739575813), (8, 0.07040643109402743), (6, 0.05805155021365437), (79, 0.054071140075315605), (16, 0.05363212425123413), (17, 0.05259799808784219), (13, 0.050065364578252135), (26, 0.0490312384148602), (141, 0.047946381534018846), (30, 0.044637177811164656), (75, 0.044637177811164656), (103, 0.04380987688045111), (142, 0.04357768628904802), (35, 0.041923084427620924), (104, 0.038563149987317316), (78, 0.03750365846520068), (121, 0.03435251154631055), (20, 0.03393689879221869), (12, 0.03060232971063979), (119, 0.02906090007518528), (33, 0.02786287096837135), (139, 0.018222083471542017), (67, 0.01633529101871183), (68, 0.01633529101871183), (69, 0.016128465786033445), (70, 0.016128465786033445), (27, 0.01571481532067667), (140, 0.014241673333203255), (100, 0.013621197635168095), (108, 0.010029072603461395), (66, 0.009847612729507717), (144, 0.0020936176855085756)]             |  0.011288840013687835 |   0   |   0   |
|  969   |      wlangfor     |             [120]             |                       [(9, 0.6930383864671438), (10, 0.6735849056603773), (102, 0.6692408951294427), (34, 0.6600057175528873), (101, 0.6528373356203545), (118, 0.6427166919684811), (121, 0.6343481989708405), (31, 0.6329530495831505), (12, 0.6306019023857788), (119, 0.6290594625500285), (62, 0.6144572408723351), (74, 0.6130198769044496), (15, 0.6029649595687331), (18, 0.5947169811320755), (11, 0.5386792452830188), (22, 0.5330188679245282), (120, 0.5156946826758146), (24, 0.4618463611859838), (32, 0.41698113207547166), (28, 0.3814361453297988), (95, 0.31739435521596754), (100, 0.31362077031030716), (108, 0.31002650865429593), (23, 0.3045526014865637), (25, 0.22704272571339468), (20, 0.1839349758303446), (33, 0.17786137533135818), (13, 0.17006237330422577), (26, 0.1690293154529861), (6, 0.1437643402909269), (5, 0.12641509433962264), (104, 0.12427658105188122), (78, 0.12321623488004277), (8, 0.120403867144862), (7, 0.11541712147200997), (141, 0.10248713550600343), (79, 0.10022370425457905), (30, 0.0907897419904281), (75, 0.0907897419904281), (35, 0.08807650325660617), (103, 0.08666659241273306), (16, 0.07971630316137737), (17, 0.07759628878839857), (142, 0.07690888299807683), (139, 0.0582208014969593), (140, 0.05174060502105099), (69, 0.0354822361835586), (70, 0.0354822361835586), (67, 0.034515827225947295), (68, 0.034515827225947295), (27, 0.01571417433338531), (66, 0.00984718540464681), (144, 0.0020934040230781224)]                        |  0.032661462141514205 |   0   |   0   |
|  970   |      wlangfor     |             [120]             |               [(9, 0.6925786163522012), (10, 0.6735849056603773), (34, 0.6600028533723293), (101, 0.652833755394657), (118, 0.6427071683682672), (121, 0.6343439027000035), (119, 0.6290580304597496), (62, 0.6139646300348968), (74, 0.6063475010631393), (15, 0.6024723487312947), (18, 0.5947169811320755), (31, 0.5578995879418781), (11, 0.5386792452830188), (22, 0.5330188679245282), (102, 0.5191607026675341), (24, 0.46183549752493), (32, 0.41698113207547166), (28, 0.3814280429152793), (120, 0.3232704402515723), (23, 0.3045404287191925), (25, 0.22703526296317933), (26, 0.1690273964600736), (95, 0.1673939287730981), (5, 0.14949201741654572), (104, 0.12427572816614232), (8, 0.12040130848764531), (7, 0.11541328348618493), (141, 0.10248244463443949), (142, 0.07690675078372958), (6, 0.05804856202659813), (79, 0.054068578772124544), (16, 0.05362657476098682), (17, 0.05259458301692077), (13, 0.05005938820413965), (30, 0.044634616507973596), (75, 0.044634616507973596), (103, 0.04380902311272076), (35, 0.04192223065989057), (78, 0.03750024339427926), (20, 0.03393305683743209), (12, 0.030601475942909438), (33, 0.02785988278131511), (139, 0.018219522168350953), (67, 0.016332729715520765), (68, 0.016332729715520765), (69, 0.016126331366707557), (70, 0.016126331366707557), (27, 0.01571353466908114), (140, 0.014239538913877369), (100, 0.01362034386743774), (108, 0.010023949997079269), (66, 0.009846758961777361), (144, 0.0020931908016433983)]                |  0.024840548470362163 |   0   |   0   |
|  971   |        nico       |             [118]             |                            [(10, 0.6817481709664998), (9, 0.6792452830188679), (25, 0.6718946540880503), (8, 0.668863495438037), (102, 0.6622641509433962), (34, 0.6584905660377358), (101, 0.6509433962264151), (141, 0.6433962264150943), (142, 0.6415094339622641), (104, 0.6388228055783429), (118, 0.6377358490566037), (78, 0.6370395327942497), (121, 0.6320754716981132), (12, 0.6306010503793036), (119, 0.6283018867924528), (74, 0.6198113207547169), (139, 0.6169811320754717), (62, 0.6147169811320754), (15, 0.6136792452830189), (140, 0.6132075471698113), (18, 0.6128010147455208), (11, 0.6036792452830189), (22, 0.5901617250673854), (26, 0.5814755919798579), (7, 0.5779024475728721), (28, 0.5765924244573698), (24, 0.531132075471698), (23, 0.5266846361185984), (100, 0.5136199183038319), (108, 0.5075471698113208), (79, 0.44106548279689234), (31, 0.4283018867924528), (20, 0.408931141801206), (33, 0.4028583933086948), (95, 0.3923935032094923), (120, 0.3881827209533267), (13, 0.38338974259223235), (6, 0.3307743452812505), (32, 0.25780587434351293), (30, 0.25639804569950914), (75, 0.25639804569950914), (35, 0.2536865109786377), (103, 0.24380859754911494), (17, 0.22402145219106898), (5, 0.21212938005390836), (16, 0.20917936415310467), (69, 0.10183955317197875), (70, 0.10183955317197875), (67, 0.09741253410578445), (68, 0.09741253410578445), (27, 0.015712896323672437), (66, 0.009846333398171562), (144, 0.0024501727345203296)]                             |  0.026595861596687986 |   0   |   0   |
|  972   |        nico       |              [9]              |                             [(10, 0.6815849056603773), (9, 0.6792452830188679), (25, 0.671887445322191), (34, 0.6584905660377358), (101, 0.6509433962264151), (141, 0.6433962264150943), (121, 0.6320754716981132), (8, 0.6313612964517696), (119, 0.6283018867924528), (74, 0.6152658662092624), (62, 0.6147169811320754), (142, 0.6142367066895369), (15, 0.6136792452830189), (18, 0.6127988054110829), (11, 0.6033133916244823), (102, 0.5872641509433962), (139, 0.5854021847070506), (104, 0.5842753854695578), (140, 0.5832075471698113), (78, 0.582490545678497), (7, 0.5779002382384342), (22, 0.5400364117841774), (24, 0.531132075471698), (23, 0.5266846361185984), (26, 0.5148073517738292), (12, 0.5106006256922448), (118, 0.5044025157232704), (28, 0.47656998028724296), (100, 0.4136194936167732), (108, 0.4075471698113207), (79, 0.40577136514983353), (120, 0.3866037735849056), (31, 0.37830188679245286), (20, 0.3339292307094417), (33, 0.3278569069039893), (95, 0.3173930785224336), (13, 0.3167201031161546), (6, 0.2762274043310905), (32, 0.2578050249693955), (5, 0.22210474951203646), (30, 0.22110265399127416), (75, 0.22110265399127416), (35, 0.21839196864452018), (103, 0.2104748395287229), (17, 0.20259118201426268), (16, 0.18695438146500076), (69, 0.08469563431147481), (70, 0.08469563431147481), (67, 0.08119504382839206), (68, 0.08119504382839206), (27, 0.01571225929308435), (66, 0.009845908711112837), (144, 0.0024485902056391776)]                             |  0.030431649451156124 |   1   |   1   |
|  973   |       david       |              [15]             |   [(5, 0.16859616429847038), (15, 0.11645702306079664), (23, 0.11004736392577064), (11, 0.1088438543365168), (9, 0.09735227890364159), (22, 0.09536454693687398), (24, 0.08853948287910551), (10, 0.08284416491963661), (28, 0.08140383570152962), (25, 0.07701296684525195), (7, 0.07540181691125088), (74, 0.07495535367652768), (8, 0.07039366410435592), (102, 0.06452752542899294), (120, 0.06195356782358879), (18, 0.061918627222610455), (34, 0.060342417889587704), (62, 0.0600667753707586), (6, 0.05804410280301266), (79, 0.05406475658047985), (16, 0.053618293345756664), (17, 0.05258948676139452), (101, 0.05258948676139452), (13, 0.05005046975696871), (26, 0.049021663172606575), (141, 0.04792297538628775), (30, 0.0446307943163289), (75, 0.0446307943163289), (103, 0.04380774904883919), (142, 0.043567047130988426), (35, 0.041920956596009), (118, 0.04082226880969019), (104, 0.038558894324093484), (78, 0.03749514713875301), (20, 0.03392732354996506), (121, 0.03331003959934777), (12, 0.030600201879027875), (31, 0.029947977327432256), (119, 0.028713409426197687), (33, 0.027855423557729637), (139, 0.018215699976706266), (32, 0.01780417734296141), (95, 0.017392654709216554), (67, 0.016328907523876078), (68, 0.016328907523876078), (69, 0.016123146207003648), (70, 0.016123146207003648), (27, 0.015711623573258792), (140, 0.014236353754173462), (100, 0.013619069803556177), (108, 0.01001630561378989), (66, 0.0098454848978958), (144, 0.0020925537697026168)]    |  0.04349389502133587  |   1   |   1   |
